"公布注意有價證券資訊 (108年08月01日 至 112年07月18日 全部上市有價證券)"
"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"1080","4739","康普","49","最近六個營業日之累積週轉率為119.23% 。且08月12日之週轉率為13.29%﹝第十款﹞。","110.08.12","110.50    ","31.21     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為110.74% 。且08月11日之週轉率為16.19%﹝第十款﹞。","110.08.11","106.00    ","29.94     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為101.27% 。且08月10日之週轉率為27.24%﹝第十款﹞。","110.08.10","117.50    ","33.19     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為82.32%。且08月09日之週轉率為15.72%﹝第十款﹞。","110.08.09","117.50    ","33.19     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為71.79%。且08月06日之週轉率為28.24%﹝第十款﹞。","110.08.06","121.50    ","34.32     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為76.19%。且07月23日之週轉率為13.61%﹝第十款﹞。","110.07.23","117.50    ","48.55     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為71.10%。且07月22日之週轉率為17.90%﹝第十款﹞。","110.07.22","128.00    ","52.89     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為60.40%。且07月21日之週轉率為22.22%﹝第十款﹞。","110.07.21","131.50    ","54.34     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為90.82%。且07月13日之週轉率為29.17%﹝第十款﹞。","110.07.13","117.00    ","48.35     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為72.00%。且07月12日之週轉率為16.74%﹝第十款﹞。","110.07.12","122.50    ","50.62     ",
"1080","4739","康普","49","最近六個營業日之累積週轉率為74.05%。且07月07日之週轉率為13.15%﹝第十款﹞。","110.07.07","112.50    ","46.49     ",
"1080","4739","康普","49","最近六個營業日累積收盤價漲幅達29.55%。且06月29日之成交量為最近六十個營業日日平均成交量之8.56倍﹝第三款﹞。且06月29日之週轉率為20.92%﹝第四款﹞。","110.06.29","102.50    ","42.36     ",
"1080","4739","康普","49","最近六個營業日累積收盤價跌幅達33.86%﹝第一款﹞。","109.03.23","31.70     ","22.32     ",
"1080","4739","康普","49","最近六個營業日累積收盤價跌幅達48.27%﹝第一款﹞。","109.03.19","32.70     ","23.03     ",
"1080","4739","康普","49","最近六個營業日累積收盤價跌幅達41.57%﹝第一款﹞。","109.03.18","36.30     ","24.86     ",
"1080","4739","康普","49","最近六個營業日累積收盤價跌幅達40.46%﹝第一款﹞。","109.03.17","37.70     ","25.82     ",
"1080","4739","康普","49","最近六個營業日累積收盤價跌幅達38.06%﹝第一款﹞。","109.03.16","41.80     ","28.63     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為56.38%。且07月11日之週轉率為10.61%﹝第十款﹞。","112.07.11","95.30     ","14.62     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為58.20%。且06月28日之週轉率為37.06%﹝第十款﹞。","112.06.28","95.30     ","14.62     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為50.92%。且05月04日之週轉率為13.77%﹝第十款﹞。","112.05.04","94.40     ","27.76     ",
"1081","4746","台耀","42","12月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率68.94%，且12月27日當日沖銷成交量占該日總成交量比率64.05%﹝第十三款﹞","111.12.28","71.20     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為93.46%。且12月27日之週轉率為10.85%﹝第十款﹞。","111.12.27","75.20     ","-----     ",
"1081","4746","台耀","42","12月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.45%，且12月19日當日沖銷成交量占該日總成交量比率75.53%﹝第十三款﹞","111.12.20","77.50     ","-----     ",
"1081","4746","台耀","42","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.87倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.23倍﹝第九款﹞。最近六個營業日之累積週轉率為78.69%。且12月19日之週轉率為38.51%﹝第十款﹞。","111.12.19","79.20     ","-----     ",
"1081","4746","台耀","42","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.25倍。當日之成交量較最近六十個營業日之平均成交量放大為 10.95倍﹝第九款﹞。","111.04.18","65.30     ","6.28      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達29.95%。且05月28日之週轉率為35.91%﹝第四款﹞。","110.05.28","98.30     ","6.79      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達43.46%﹝第一款﹞。且05月27日之成交量為最近六十個營業日日平均成交量之5.77倍﹝第三款﹞。且05月27日之週轉率為45.42%﹝第四款﹞。","110.05.27","102.00    ","7.05      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達31.79%。且05月26日之週轉率為13.73%﹝第四款﹞。且05月26日富邦證券商買進之比率為36.16%﹝第五款﹞。","110.05.26","92.90     ","6.42      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達35.71%﹝第一款﹞。且05月24日之週轉率為12.76%﹝第四款﹞。","110.05.24","89.90     ","6.21      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達35.75%﹝第一款﹞。且05月21日之週轉率為29.55%﹝第四款﹞。05月20日之券資比為53.91%且為最近六個營業日之最低券資比8.08倍且融資使用率36.59%且融券使用率19.73%﹝第七款﹞。","110.05.21","81.80     ","5.65      ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達28.99%。且05月20日之週轉率為15.79%﹝第四款﹞。","110.05.20","74.40     ","5.14      ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為106.47% 。且05月19日之週轉率為15.47%﹝第十款﹞。","110.05.19","67.70     ","4.68      ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為94.28%。且05月18日之週轉率為26.18%﹝第十款﹞。","110.05.18","69.00     ","4.77      ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為70.59%。且05月17日之週轉率為22.21%﹝第十款﹞。","110.05.17","70.50     ","4.87      ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為50.64%。且05月14日之週轉率為23.99%﹝第十款﹞。","110.05.14","64.10     ","4.43      ",
"1081","4746","台耀","42","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.62倍。當日之成交量較最近六十個營業日之平均成交量放大為7.95倍﹝第九款﹞。最近六個營業日之累積週轉率為88.37%。且03月25日之週轉率為20.85%﹝第十款﹞。","110.03.25","56.20     ","15.23     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為68.52%。且03月24日之週轉率為40.16%﹝第十款﹞。","110.03.24","60.30     ","16.34     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為87.77%。且06月18日之週轉率為20.13%﹝第十款﹞。","109.06.18","57.50     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為72.10%。且06月17日之週轉率為27.51%﹝第十款﹞。","109.06.17","59.20     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為62.71%。且05月27日之週轉率為10.82%﹝第十款﹞。","109.05.27","51.30     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為60.39%。且05月26日之週轉率為14.91%﹝第十款﹞。","109.05.26","55.90     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為56.75%。且05月22日之週轉率為18.32%﹝第十款﹞。","109.05.22","54.70     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為90.71%。且05月18日之週轉率為11.39%﹝第十款﹞。","109.05.18","51.80     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為109.13% 。且05月14日之週轉率為18.27%﹝第十款﹞。","109.05.14","52.60     ","-----     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為120.79% 。且05月13日之週轉率為21.39%﹝第十款﹞。","109.05.13","56.20     ","468.33    ",
"1081","4746","台耀","42","最近六個營業日累積收盤價漲幅達29.26%。且05月05日之週轉率為21.57%﹝第四款﹞。","109.05.05","60.80     ","506.67    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為69.76%。且05月04日之週轉率為11.98%﹝第十款﹞。","109.05.04","55.30     ","460.83    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為71.21%。且04月30日之週轉率為21.78%﹝第十款﹞。","109.04.30","50.30     ","419.17    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為56.68%。且04月27日之週轉率為11.56%﹝第十款﹞。","109.04.27","48.40     ","403.33    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為58.77%。且04月24日之週轉率為11.48%﹝第十款﹞。","109.04.24","46.10     ","384.17    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為57.26%。且04月23日之週轉率為13.43%﹝第十款﹞。","109.04.23","48.80     ","406.67    ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為61.80%。且04月17日之週轉率為13.65%﹝第十款﹞。","109.04.17","46.90     ","390.83    ",
"1081","4746","台耀","42","最近六個營業日累積收盤價跌幅達32.33%﹝第一款﹞。","109.03.25","31.60     ","16.63     ",
"1081","4746","台耀","42","最近六個營業日累積收盤價跌幅達44.28%﹝第一款﹞。","109.03.24","30.95     ","16.29     ",
"1081","4746","台耀","42","最近六個營業日累積收盤價跌幅達40.45%﹝第一款﹞。","109.03.23","32.05     ","16.87     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為87.87%。且03月17日之週轉率為12.93%﹝第十款﹞。","109.03.17","44.35     ","23.34     ",
"1081","4746","台耀","42","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.41倍。當日之成交量較最近六十個營業日之平均成交量放大為5.66倍﹝第九款﹞。最近六個營業日之累積週轉率為81.54%。且03月16日之週轉率為12.01%﹝第十款﹞。","109.03.16","49.20     ","25.89     ",
"1081","4746","台耀","42","最近六個營業日之累積週轉率為74.94%。且03月13日之週轉率為11.11%﹝第十款﹞。","109.03.13","49.00     ","25.79     ",
"1081","4746","台耀","42","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.04倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.24倍﹝第九款﹞。最近六個營業日之累積週轉率為64.85%。且03月12日之週轉率為30.83%﹝第十款﹞。","109.03.12","52.40     ","27.58     ",
"1082","4755","三福化","28","08月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.79%，且08月22日當日沖銷成交量占該日總成交量比率71.67%﹝第十三款﹞","111.08.23","159.50    ","15.12     ",
"1082","4755","三福化","28","06月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.19%，且06月02日當日沖銷成交量占該日總成交量比率80.69%﹝第十三款﹞","111.06.06","204.50    ","22.90     ",
"1082","4755","三福化","28","最近六個營業日之累積週轉率為50.25%。且06月01日之週轉率為16.69%﹝第十款﹞。05月31日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.53%，且05月31日當日沖銷成交量占該日總成交量比率68.64%﹝第十三款﹞","111.06.01","226.50    ","25.36     ",
"1082","4755","三福化","28","05月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.98%，且05月24日當日沖銷成交量占該日總成交量比率79.77%﹝第十三款﹞","111.05.25","187.00    ","20.94     ",
"1082","4755","三福化","28","05月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.96%，且05月16日當日沖銷成交量占該日總成交量比率65.98%﹝第十三款﹞","111.05.17","191.00    ","21.39     ",
